Адрес,Год постройки,Этажей,Квартир,Ссылка,latitude,longitude,Магазинов по близости,Дикси,Магнит,Пятёрочка,Перекрёсток,Лента,Вкустер,Верный
 ул. Бассейная 16 , 1954,5,47, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137924,30.316632,59.86715,1,False,False,True,False,False,False,False
 ул. Бассейная 17 , 1969,5,114, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1148425,30.306669,59.864408,2,True,False,True,False,False,False,False
 ул. Бассейная 23 , 1962,5,100, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137925,30.310838,59.864123,3,True,True,True,False,False,False,False
 ул. Бассейная 25 , 1962,5,100, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137926,30.311565,59.864128,3,True,True,True,False,False,False,False
 ул. Бассейная 27 , 1960,8,97, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137927,30.315554,59.864548,4,True,True,True,False,False,False,False
 ул. Бассейная 29 , 1958,5,36, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137928,30.316335,59.863821,4,True,True,True,False,False,False,False
 ул. Бассейная 31 , 1958,5,36, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137929,30.317386,59.863848,4,True,True,True,False,False,False,False
 ул. Бассейная 33 , 1958,6,45, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137930,30.318294,59.863861,2,True,False,False,False,False,False,False
 ул. Бассейная 37 , 1960,8,93, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1137931,30.317782,59.864593,4,True,True,True,False,False,False,False
 ул. Бассейная 41 , 1951,6,75, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19909,30.32195,59.864652,2,True,False,False,False,False,False,False
 ул. Бассейная 43 , 1953,6,50, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19910,30.323342,59.864132,2,True,False,False,False,False,False,False
 ул. Бассейная 45 , 1953,7,141, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19911,30.324474,59.864602,2,True,False,False,False,False,False,False
 ул. Бассейная 47 , 1960,7,82, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19912,30.325947,59.864087,2,True,False,False,False,False,False,False
 ул. Бассейная 49 , 1958,5,45, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19913,30.326405,59.863328,3,True,False,True,False,False,False,False
 ул. Бассейная 51 , 1958,5,75, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19914,30.327358,59.86411,3,True,False,True,False,False,False,False
 ул. Бассейная 53 , 1968,13,507, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1112856,30.329235,59.863513,3,True,False,True,False,False,False,False
 ул. Бассейная 55 , 1958,5,75, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19915,30.330762,59.864168,3,True,False,True,False,False,False,False
 ул. Бассейная 57 , 1958,5,36, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19916,30.332011,59.863586,3,True,False,True,False,False,False,True
 ул. Бассейная 59 , 1958,7,116, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19917,30.332927,59.864182,2,True,False,False,False,False,False,False
 ул. Бассейная 61 , 1958,5,69, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19918,30.334867,59.864209,2,True,False,False,False,False,False,True
 ул. Бассейная 63 , 1962,5,100, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26315,30.337859,59.863649,1,True,False,False,False,False,False,True
 ул. Бассейная 65 , 1962,5,80, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26316,30.338497,59.864209,1,True,False,False,False,False,False,False
 ул. Бассейная 67 , 1962,5,118, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26317,30.339341,59.863554,1,True,False,False,False,False,False,False
 ул. Бассейная 69 , 1963,5,118, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26318,30.340105,59.863608,1,True,False,False,False,False,False,False
 ул. Бассейная 71 , 1963,5,110, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26319,30.340868,59.863482,1,True,False,False,False,False,False,False
 ул. Бассейная 75 , 1962,5,110, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26320,30.343644,59.863549,2,True,False,False,False,False,False,False
 ул. Бассейная 77 , 1963,5,118, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/806308,30.344408,59.863662,1,True,False,False,False,False,False,False
 ул. Бассейная 79 , 1962,5,118, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/805728,30.345144,59.863549,1,True,False,False,False,False,False,False
 ул. Бассейная 81 , 1963,5,80, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1204028,30.345782,59.864313,1,True,False,False,False,False,False,False
 ул. Бассейная 83 , 1964,5,79, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1196444,30.349564,59.864552,1,True,False,False,False,False,False,False
 ул. Бассейная 89 , 2001,14,206, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1144955,30.355421,59.865293,0,False,False,False,False,False,False,False
 Батайский пер. 4 , 1894,4,12, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1167040,30.321276,59.913758,2,True,True,False,False,False,True,False
 Батайский пер. 10 , 1969,6,70, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1167041,30.321375,59.912774,2,True,True,False,False,False,True,False
 ул. Беговая 1к 1 , 1991,10,367, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/492347,30.204711,59.985242,2,False,False,True,True,False,False,False
 ул. Беговая 5к 1 , 1990,12,321, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/14324,30.205744,59.987213,3,True,False,True,True,False,False,False
 ул. Беговая 5к 2 , 1991,12,332, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1199512,30.206876,59.986286,1,False,False,True,False,False,False,False
 ул. Беговая 7к 1 , 1991,10,319, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151617,30.207846,59.990102,2,False,False,True,True,False,False,False
 ул. Беговая 9к 2 , 1991,12,237, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/14325,30.209328,59.989895,2,False,False,True,True,False,False,False
 ул. Беговая 9к 3 , 1991,14,72, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/14326,30.209283,59.989576,2,False,False,True,True,False,False,False
 ул. Беговая 11 , 1991,12,356, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/14327,30.207927,59.991412,2,False,False,True,True,False,False,False
 ул. Белградская 6к 1 , 1971,10,324, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26606,30.358888,59.870782,1,True,False,False,False,False,False,False
 ул. Белградская 6к 2 , 1971,10,252, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26607,30.360514,59.872195,1,True,False,False,False,False,False,False
 ул. Белградская 8к 1 , 1974,18,174, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26609,30.360272,59.869698,1,True,False,False,False,False,False,False
 ул. Белградская 10к 1 , 1970,10,307, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26610,30.360101,59.868311,1,True,False,False,False,False,False,False
 ул. Белградская 12 , 1967,10,208, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26611,30.366883,59.865881,0,False,False,False,False,False,False,False
 ул. Белградская 16к 1 , 1966,5,114, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26613,30.36665,59.864019,1,False,False,True,False,False,False,False
 ул. Белградская 16к 2 , 1966,5,112, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26614,30.367485,59.863834,1,False,False,True,False,False,False,False
 ул. Белградская 16 , 1969,10,336, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26612,30.3655,59.864927,0,False,False,False,False,False,False,False
 ул. Белградская 18 , 1967,9,231, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26615,30.368222,59.86312,1,False,False,True,False,False,False,False
 ул. Белградская 22к 1 , 1966,5,110, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26617,30.367952,59.861114,1,False,False,True,False,False,False,False
 ул. Белградская 22к 2 , 1966,5,108, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26618,30.368743,59.861214,1,False,False,True,False,False,False,False
 ул. Белградская 24 , 1966,10,213, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26619,30.369345,59.860437,2,False,False,True,False,False,False,False
 ул. Белградская 26к 4 , 1965,5,129, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26621,30.369399,59.859176,1,False,False,True,False,False,False,False
 ул. Белградская 26к 5 , 1964,5,129, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/26622,30.370144,59.859271,1,False,False,True,False,False,False,False
